MAENGMUL2013,MISHRAKO2007
AKCAOGLU2016,MISHRAKO2009
BESCHORN2016,MISHRAKO2009
KALE2013,MISHRAKO2009
LYUBLINS2014,MISHRAKO2009
SHINASKA2015,MISHRAKO2009
TOURNAKI2014,MISHRAKO2009
HABOWSKI2014,MISHRAKO2010
BELLMAEN2013,MISTLERJ2000
MAENGMUL2013,MISTLERJ2000
FOULGERB2015,MOURSUND1999
GREENCHA2013,MOURSUND1999
HUGHES2013,MOURSUND1999
BUSSWETZ2015,MOUZAKAR2013
SHINASKA2015,MOUZAKAR2013
WETZELBU2014,MOUZAKAR2013
ASINGCAS2014,MYERSHAL2002
SADAFNEW2015,MYERSHAL2002
BAERTSTE2014,NASPE2008
WYANTJON2015,NASPE2008
BAERTSTE2014,NASPE2009
WYANTJON2015,NASPE2009
PARKYANG2013,NCATE2008
WYANTJON2015,NCATE2008
HABOWSKI2014,NCATE2010
SADAFNEW2015,NCATE2010
SCHMIDTF2016,NCEE2007
BROWNALF2013,NCES2007
LEEKIM2014,NCES2008
LEEKIM2014B,NCES2008
NUSSLIOH2014,NELSONER2012
RAYPOWEL2015,NELSONER2012
KIMMONSM2015,NETS2012
SHENHANN2013,NETS2012
COLLIERF2013,NEWLONDO1996
PILGRIMB2014,NEWLONDO1996
WAKEWHIT2013,NEWLONDO1996
ORTEGA2013,NEWMANHO1993
CYDIS2015,NEWMANNW1993
POLLY2015,NEWMEDIA2014
POLLYROC2016,NEWMEDIA2014
BROMLEYF2014,NGA2010
SHINASKA2015,NGA2010
STOVERSH2014,NGA2010
BRENNERB2016,NIEDERHA2007
RAYPOWEL2015,NIEDERHA2007
BAERTSTE2014,NIESS2005
DONNAMIL2013,NIESS2005
HABOWSKI2014,NIESS2005
HUGHES2013,NIESS2005
KIMMONSM2015,NIESS2005
LEEKIM2014B,NIESS2005
LYUBLINS2014,NIESS2005
MAENGMUL2013,NIESS2005
MOUZAKAR2013,NIESS2005
NIESSGIL2013,NIESS2005
PITTSBAN2013,NIESS2005
POLLYROC2016,NIESS2005
SHINASKA2015,NIESS2005
TOURNAKI2014,NIESS2005
GREENCHA2013,NIESS2007
TOURNAKI2014,NIESS2007
BUSSWETZ2015,NIESS2008
HABOWSKI2014,NIESS2008
MOUZAKAR2013,NIESS2008
TOURNAKI2014,NIESS2008
WETZELBU2014,NIESS2008
BUSSWETZ2015,NIESS2011
HUGHES2013,NIESS2011
LYUBLINS2014,NIESS2011
NIESSGIL2013,NIESS2011
SHENHANN2013,NIESS2011
WETZELBU2014,NIESS2011
BUSSWETZ2015,NIESSRON2009
LYUBLINS2014,NIESSRON2009
PITTSBAN2013,NIESSRON2009
WETZELBU2014,NIESSRON2009
MOUZAKAR2013,NIESSSAD2007
NIESSGIL2013,NIESSSAD2007
KALE2013,NIESSVAN2011
NIESSGIL2013,NIESSVAN2011
KALE2013,NILSSON2008
MOUZAKAR2013,NILSSON2008
BELLMAEN2013,NORRISSO2002
MAENGMUL2013,NORRISSO2002
BELLMAEN2013,NRC1996
DONNAMIL2013,NRC1996
MAENGMUL2013,NRC1996
REHMATBA2014,NRC1996
SCHMIDTF2016,NRC1996
BELLMAEN2013,NRC2000
DONNAMIL2013,NRC2000
MAENGMUL2013,NRC2000
BROWNALF2013,NRC2007
NIESSGIL2013,NRC2007
SCHMIDTF2016,NRC2007
DONNAMIL2013,NRC2011
SCHMIDTF2016,NRC2011
BELLMAEN2013,NRC2012
HABOWSKI2014,NRC2012
MAENGMUL2013,NRC2012
REHMATBA2014,NRC2012
SCHMIDTF2016,NRC2012
DONNAMIL2013,NSTA2003
LEEKIM2014B,NSTA2003
REHMATBA2014,OBLINGER2005
SADAFNEW2015,OBLINGER2005
ASINGCAS2014,OREILLY2005
WAKEWHIT2013,OREILLY2005
BAKIR2015,OTTENBRE2010
HSU2013,OTTENBRE2010
HUTCHISO2016,OTTENBRE2010
LYUBLINS2014,OTTENBRE2010
PARKYANG2013,OTTENBRE2010
POLLYROC2016,OTTENBRE2010
BAKIR2015,OTTENBRE2012
PARKYANG2013,OTTENBRE2012
BUSSWETZ2015,OZGUNKOC2009
MAENGMUL2013,OZGUNKOC2009
WETZELBU2014,OZGUNKOC2009
GREENCHA2013,OZGUNKOC2010
HUGHES2013,OZGUNKOC2010
ASINGCAS2014,PAJARES1992
GREENCHA2013,PAJARES1992
HSU2013,PAJARES1992
REHMATBA2014,PAJARES1992
HSU2013,PALAKWAL2009
RAYPOWEL2015,PALAKWAL2009
BUSSWETZ2015,PAMUK2011
WETZELBU2014,PAMUK2011
DOOLEYCA2014,PAMUK2012
SHENHANN2013,PAMUK2012
KALE2013,PARTNERS2004
KALE2013,PARTNERS2004
FOULGERB2013,PARTNERS2009
PILGRIMB2014,PARTNERS2009
BAKIR2015,PATTON1990
BESCHORN2016,PATTON1990
HSU2013,PATTON1990
BAKIR2015,PATTON2002
HUGHES2013,PATTON2002
STOVERSH2014,PATTON2002
WYANTJON2015,PATTON2002
